time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
5.799999999999982947e-01,3.448681834338668817e-01,-1.228075507785077874e-02,2.548692066394471767e-01,3.448813776151866128e-01,-1.227941165887548938e-02,2.548583377200836497e-01,3.823618695985585569e-01,3.354422755051475469e-02,2.090921070085201006e-01
5.899999999999998579e-01,3.545958826625700278e-01,-1.236005198546974437e-02,2.478185969388695953e-01,3.546094797274317312e-01,-1.235870840731393902e-02,2.478065582678078138e-01,3.853552883580828592e-01,3.248714232047442141e-02,2.077299439614503918e-01
5.999999999999978684e-01,3.650489826379407221e-01,-1.242695258672140736e-02,2.394451407085557981e-01,3.650637343293275938e-01,-1.242558830708145358e-02,2.394308509764241089e-01,3.879958417371360824e-01,3.221388584619097606e-02,2.064939859826067092e-01
6.099999999999994316e-01,3.759441800189701199e-01,-1.247743068072301384e-02,2.297888513381952935e-01,3.759596993455512903e-01,-1.247601871141783628e-02,2.297722876472817477e-01,3.920221190619556095e-01,3.162099226025599785e-02,2.039305786421100608e-01
6.199999999999974420e-01,3.870170060304161663e-01,-1.250809583481827733e-02,2.189095492846358793e-01,3.870324458355512420e-01,-1.250662750606625073e-02,2.188913064277434595e-01,3.961296851224137550e-01,3.042089533574751647e-02,2.005499482529324862e-01
6.299999999999990052e-01,3.980276348972039968e-01,-1.251630029942826274e-02,2.068857844947368518e-01,3.980417114206315499e-01,-1.251477727151138405e-02,2.068672864917854293e-01,4.006005888959945915e-01,2.948185322704766076e-02,1.971605831499361194e-01
6.400000000000005684e-01,4.087643555140749729e-01,-1.250017287879598600e-02,1.938126765642670946e-01,4.087759154390865901e-01,-1.249862286547023110e-02,1.937957509889757235e-01,4.060437815443604936e-01,2.850936097985276585e-02,1.925530411181117785e-01
6.499999999999985789e-01,4.190452843069104594e-01,-1.245859914472288547e-02,1.797989729935874637e-01,4.190546682352997987e-01,-1.245702130807403024e-02,1.797835637380915952e-01,4.116442815184371273e-01,2.758041242055964126e-02,1.875831780100629675e-01
6.600000000000001421e-01,4.287187386982607151e-01,-1.239116492589646852e-02,1.649636543415010093e-01,4.287264036881231477e-01,-1.238954766863359890e-02,1.649493860269078127e-01,4.183502435123069851e-01,2.622291517634081637e-02,1.809223074927788222e-01
6.699999999999981526e-01,4.376625890172297639e-01,-1.229807680308247012e-02,1.494323826529335153e-01,4.376691374736819684e-01,-1.229641461258391098e-02,1.494184030982029232e-01,4.252735005089722797e-01,2.467949301638483472e-02,1.726105725506944522e-01
6.799999999999997158e-01,4.457828411028011972e-01,-1.218007040763589670e-02,1.333340324359389428e-01,4.457884695883292947e-01,-1.217837539076127920e-02,1.333200269632323076e-01,4.308618490021108860e-01,2.320299602429759522e-02,1.652232980274029872e-01
6.899999999999977263e-01,4.530116575060012529e-01,-1.203831453119439884e-02,1.167974809483175308e-01,4.530162057460888070e-01,-1.203662186310471699e-02,1.167839537376335196e-01,4.355624197010704579e-01,2.179576182034426157e-02,1.582892846075047988e-01
6.999999999999992895e-01,4.593049925738127981e-01,-1.187431676285276468e-02,9.994877613972130703e-02,4.593084593429555551e-01,-1.187267284369386382e-02,9.993604595893440523e-02,4.407320110757686482e-01,2.017294028140703688e-02,1.498833794139797781e-01
7.100000000000008527e-01,4.646399901463422188e-01,-1.168983494833473503e-02,8.290875045750414896e-02,4.646426554183051838e-01,-1.168826775204515576e-02,8.289624207845244785e-02,4.472947056370989438e-01,1.810906826805661063e-02,1.378565325725177315e-01
7.199999999999988631e-01,4.690122692228259060e-01,-1.148679659707104589e-02,6.579110806152227431e-02,4.690139758923243529e-01,-1.148531090557807811e-02,6.577983332028256025e-02,4.525097634536989766e-01,1.667226201610247371e-02,1.273607746500400317e-01
7.300000000000004263e-01,4.724332011875566062e-01,-1.126722806113902332e-02,4.870098179979207020e-02,4.724343527796366904e-01,-1.126576433726094242e-02,4.868930473149470084e-02,4.580814268954467305e-01,1.489111277717805604e-02,1.147762157055718379e-01
7.399999999999984368e-01,4.749272618228468912e-01,-1.103319377477824173e-02,3.173393353998403554e-02,4.749277766332508088e-01,-1.103171869703242075e-02,3.172241191088324974e-02,4.636600723922218448e-01,1.276420308641959545e-02,9.999183698590929925e-02
7.500000000000000000e-01,4.765295222362082583e-01,-1.078674585680570661e-02,1.497535616524140953e-02,4.765294901766674585e-01,-1.078518348058036744e-02,1.496287515579069159e-02,4.670351411760996774e-01,1.138371743415772519e-02,8.924067166071547597e-02
7.599999999999980105e-01,4.772833254029552608e-01,-1.052988341110132689e-02,-1.499773699866763970e-03,4.772826675531289253e-01,-1.052822392618852666e-02,-1.512951076815418402e-03,4.695996446620330778e-01,1.035209058254490944e-02,8.027162305849766533e-02
7.699999999999995737e-01,4.772381794239193842e-01,-1.026452079731532234e-02,-1.762684743435910875e-02,4.772368415717180290e-01,-1.026275706101969186e-02,-1.764080082639045421e-02,4.724582330002299324e-01,8.750844644880378942e-03,6.948340458270141351e-02
7.799999999999975842e-01,4.764478850958382417e-01,-9.992464067581590878e-03,-3.335133630608247413e-02,4.764458028723359551e-01,-9.990596090348394590e-03,-3.336613782149153856e-02,4.750554869179357542e-01,7.377784345379584385e-03,5.753869825193169696e-02
7.899999999999991473e-01,4.749689040898327219e-01,-9.715394508816104294e-03,-4.862831688121588281e-02,4.749661065859068776e-01,-9.713394154246856801e-03,-4.864327099063436161e-02,4.770757863073239458e-01,6.571129750257753699e-03,4.635467814334615078e-02
8.000000000000007105e-01,4.728589649092013736e-01,-9.434858335164721457e-03,-6.342185909782778463e-02,4.728553928328328437e-01,-9.432645591456286643e-03,-6.343728450219492110e-02,4.784913259762892945e-01,6.313064390827544115e-03,3.681137712404669582e-02
8.099999999999987210e-01,4.701758967601866734e-01,-9.152261334307488019e-03,-7.770432077317825093e-02,4.701716256253294368e-01,-9.149890209692691095e-03,-7.771971771707243681e-02,4.796160613455530131e-01,6.165522195335726430e-03,2.587262254335065403e-02
8.200000000000002842e-01,4.669766763619772054e-01,-8.868867850306692141e-03,-9.145558618184336519e-02,4.669716530050245229e-01,-8.866405634677117231e-03,-9.147117875665822240e-02,4.805787784721160527e-01,5.010730804179464037e-03,1.289648488040395780e-02
8.299999999999982947e-01,4.633166692594795077e-01,-8.585802964859584607e-03,-1.046622803460322132e-01,4.633109405998196983e-01,-8.583414135680629206e-03,-1.046778629995212956e-01,4.810166866940341901e-01,3.557548473172217340e-03,5.228088530957464286e-04
8.399999999999998579e-01,4.592490453369926784e-01,-8.304057221797511018e-03,-1.173169842850614319e-01,4.592426181856027467e-01,-8.301828746444439924e-03,-1.173325434286721231e-01,4.809196403967022082e-01,2.012303022435685262e-03,-1.291127883337284121e-02
8.499999999999978684e-01,4.548243472122953657e-01,-8.024493300969218895e-03,-1.294174715323821168e-01,4.548172125242585517e-01,-8.022335780950235265e-03,-1.294330461997910964e-01,4.805453998446100883e-01,1.238780972917380430e-03,-2.400328448657063074e-02
8.599999999999994316e-01,4.500901905488799981e-01,-7.747853953625925480e-03,-1.409659804990494314e-01,4.500824772293759990e-01,-7.745605224569913905e-03,-1.409812782784400920e-01,4.798362046831615713e-01,7.260414389523295320e-05,-3.477819736746301515e-02
8.699999999999974420e-01,4.450910760556816559e-01,-7.474770757001619748e-03,-1.519685332756783580e-01,4.450827495767627484e-01,-7.472100087150454137e-03,-1.519836894101038727e-01,4.781804931411913762e-01,-1.556512543995969278e-03,-4.940334375449306759e-02
8.799999999999990052e-01,4.398682942178698818e-01,-7.205773337650575421e-03,-1.624343077450521589e-01,4.398594970992925623e-01,-7.202535196498125424e-03,-1.624490695487494085e-01,4.762848461115796184e-01,-2.816827033640750821e-03,-6.181693114903152875e-02
8.900000000000005684e-01,4.344599055304053103e-01,-6.941298752620869532e-03,-1.723750666651348573e-01,4.344506537636911858e-01,-6.937407898879782708e-03,-1.723894619878172940e-01,4.735312429804887646e-01,-4.462972758444205823e-03,-7.615638093343135573e-02
8.999999999999985789e-01,4.289007808607327998e-01,-6.681700630734795608e-03,-1.818046449416526600e-01,4.288910774193041009e-01,-6.677222640027593442e-03,-1.818187110322119215e-01,4.705439401536093413e-01,-5.959355739780930472e-03,-8.859573323116354260e-02
9.100000000000001421e-01,4.232226882472013285e-01,-6.427258206575385199e-03,-1.907384946164530359e-01,4.232125275895251559e-01,-6.422327832462990278e-03,-1.907522722938728987e-01,4.667755300095479676e-01,-8.145773590464006064e-03,-1.018544223928947723e-01
9.199999999999981526e-01,4.174544146008616896e-01,-6.178184777284961848e-03,-1.991932853429622396e-01,4.174438684755161222e-01,-6.173000319942990172e-03,-1.992066920792047446e-01,4.618438828059356904e-01,-1.011161399652563131e-02,-1.165568099829792370e-01
9.299999999999997158e-01,4.116219123065759655e-01,-5.934635653311612011e-03,-2.071865573944328964e-01,4.116110739291090059e-01,-5.929430202523395914e-03,-2.071994947382476138e-01,4.571110712416814881e-01,-1.117827525378742304e-02,-1.289380068566097215e-01
9.399999999999977263e-01,4.057484624480542923e-01,-5.696715608766772868e-03,-2.147364234731465871e-01,4.057373896384177669e-01,-5.691731279733898592e-03,-2.147488555919239983e-01,4.510996106528070149e-01,-1.305867229910590011e-02,-1.429855199347174199e-01
9.499999999999992895e-01,3.998548479189685256e-01,-5.464485634372486661e-03,-2.218613151782720394e-01,3.998436634672482004e-01,-5.459876217902844865e-03,-2.218731339189353169e-01,4.461794956974917126e-01,-1.457554169756680729e-02,-1.533792056470625331e-01
9.600000000000008527e-01,3.939595309139865553e-01,-5.237969161960863429e-03,-2.285797698937701850e-01,3.939483334891503152e-01,-5.233844576914894846e-03,-2.285909135988396512e-01,4.390637593119808280e-01,-1.693224719509467402e-02,-1.669196253936975349e-01
9.699999999999988631e-01,3.880788305346198896e-01,-5.017157607624291547e-03,-2.349102537947209413e-01,3.880677154217633262e-01,-5.013601329582137965e-03,-2.349206743460736935e-01,4.331943600837959707e-01,-1.833627379920566014e-02,-1.767950736135016632e-01
9.800000000000004263e-01,3.822270971728637390e-01,-4.802015355162618689e-03,-2.408710168389605610e-01,3.822162727848416042e-01,-4.799026070748968822e-03,-2.408805560381107602e-01,4.260126889025079855e-01,-1.978304553848928005e-02,-1.880317365437256250e-01
9.899999999999984368e-01,3.764168811978001461e-01,-4.592484228584132501e-03,-2.464799758020616849e-01,3.764062159775181104e-01,-4.590011812050671242e-03,-2.464888415684378109e-01,4.184478652777240404e-01,-2.156798500192905199e-02,-1.987415194567372367e-01
1.000000000000000000e+00,3.706922103252023870e-01,-4.389454158874426734e-03,-2.517393440938367477e-01,3.706818457094927521e-01,-4.387385030229542550e-03,-2.517474772164408070e-01,4.122506051960854734e-01,-2.344791975702123499e-02,-2.069271748389828192e-01
1.009999999999998010e+00,3.653588378074977827e-01,-4.201554405231568493e-03,-2.565035277022602034e-01,3.653490030404427102e-01,-4.199796544519274720e-03,-2.565108718162006918e-01,4.048483777547717821e-01,-2.545398918893174156e-02,-2.169867506870295504e-01
1.019999999999999574e+00,3.611144034367228528e-01,-4.049548756688183503e-03,-2.603648627694931106e-01,3.611044780466284299e-01,-4.048004786752190318e-03,-2.603721177918408847e-01,3.981520005521095307e-01,-2.664104915225784520e-02,-2.243614993984993644e-01
1.029999999999997584e+00,3.585039566394368493e-01,-3.951211891110330103e-03,-2.629380636592315024e-01,3.584964430367968413e-01,-3.949926253714962539e-03,-2.629427793939844715e-01,3.922620713040642082e-01,-2.729131166514070506e-02,-2.305474240566858235e-01
1.039999999999999147e+00,3.577714423384894538e-01,-3.915561851621937595e-03,-2.640447172884701765e-01,3.577630330004694104e-01,-3.914359885120994795e-03,-2.640500285345960818e-01,3.870241215907175292e-01,-2.746570130590231251e-02,-2.354970102809105237e-01
