time,sim_x,sim_y,sim_z,vicon_x,vicon_y,vicon_z
16.105,-0.3221621637975449,-0.14250221079529607,-0.06262608158595145,-0.3023833892010595,-0.17739143867831045,-0.22041957760878322
16.106,-0.3223140444378186,-0.14232672154137857,-0.062497082902563596,-0.3023455778103426,-0.17746179877523427,-0.22033806612470916
16.107,-0.32245697860069866,-0.1421619606785858,-0.06237357887208182,-0.30230776641962587,-0.17753215887215784,-0.22025655464063537
16.108,-0.3225909929469333,-0.1420079572784153,-0.06225558908481753,-0.302269955028909,-0.1776025189690817,-0.22017504315656133
16.109,-0.3227161148742337,-0.14186473567251678,-0.06214313073763826,-0.3022321436381921,-0.1776728790660055,-0.22009353167248727
16.11,-0.3228323724765702,-0.14173231545603188,-0.06203621863443132,-0.3021943322474754,-0.17774323916292908,-0.22001202018841348
16.111,-0.3229397944461922,-0.14161071099453887,-0.061934864676839424,-0.3021803804904849,-0.17779862424298332,-0.2199046378385077
16.112000000000002,-0.32303840989902377,-0.14149993057430735,-0.061839077005210644,-0.3021664287334944,-0.17785400932303752,-0.21979725548860193
16.113,-0.32312824874783863,-0.14139997852877564,-0.06174886202389084,-0.302152476976504,-0.17790939440309156,-0.21968987313869653
16.114,-0.32320934172715254,-0.1413108552170725,-0.06166422431729543,-0.3021385252195135,-0.17796477948314576,-0.21958249078879077
16.115000000000002,-0.32328172018808515,-0.14123255665224452,-0.06158516636682537,-0.3021245734625231,-0.1780201645632,-0.21947510843888499
16.116,-0.32334541595982713,-0.14116507433562853,-0.06151168844557045,-0.30211062170553266,-0.17807554964325403,-0.2193677260889796
16.117,-0.323400461292587,-0.14110839520745036,-0.061443788578925615,-0.3020966699485422,-0.17813093472330824,-0.21926034373907383
